"id","first_name","last_name","team","position","age","exp","pos","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier","player","Week","Year","GID","Name","Pos","Team","h.a","Oppt","DK.points","DK.salary"
"13412","Keelan","Cole","JAC","WR",28,3,"WR","average",51.9773333333333,89,3.66016666666667,52.0284540964525,7.8056,105.5795,2,"Keelan Cole","17","2020","5570","Cole, Keelan","WR","jac","a","ind","5.3","3400"
"13416","P.J.","Walker","CAR","QB",26,3,"QB","average",7.6875,52,0.330833333333333,10.0897066607508,1.26645,14.10855,4,"P.J. Walker","17","2020","1558","Walker, P.J.","QB","car","h","nor","0.8","4600"
"13418","Kendrick","Bourne","SFO","WR",26,3,"WR","average",33.4203333333333,96,4.92783333333333,44.5120269178268,5.1649,77.11,3,"Kendrick Bourne","17","2020","5598","Bourne, Kendrick","WR","sfo","h","sea","12.6","4300"
"13424","Taysom","Hill","NOS","QB",31,3,"QB","average",74.09525,30,21.9180416666667,77.8734875610221,5.82405,143.8241,1,"Taysom Hill","17","2020","1530","Hill, Taysom","QB","nor","a","car","11.6","5800"
"13427","Robert","Tonyan","GBP","TE",27,3,"TE","average",98.427,8,1.0457,82.5864393832305,7.932,171.494,1,"Robert Tonyan","17","2020","4744","Tonyan, Robert","TE","gnb","a","chi","9.8","5000"
"13455","Patrick","Ricard","BAL","RB",27,3,"RB","average",14.4080833333333,84,0.0484166666666663,17.8627962350057,0.5413,35.1895,3,"Patrick Ricard","17","2020","5743","Ricard, Patrick","RB","bal","a","cin","0","4000"
"13488","Zach","Pascal","IND","WR",27,3,"WR","average",60.23625,80,0.330374999999997,64.6906584414112,6.07575,131.2905,2,"Zach Pascal","17","2020","5647","Pascal, Zach","WR","ind","h","jac","6.1","4200"
"13585","Brandon","Zylstra","CAR","WR",28,2,"WR","average",0.781,159,0.1005,0.688696595025705,0.1547,1.394,4,"Brandon Zylstra","17","2020","5677","Zylstra, Brandon","WR","car","h","nor","0","3000"
"13589","Josh","Allen","BUF","QB",25,2,"QB","average",223.661733333333,4,10.1244666666666,203.228395546607,22.07816,419.6672,1,"Josh Allen","17","2020","1529","Allen, Josh","QB","buf","h","mia","20.26","7600"
"13590","Baker","Mayfield","CLE","QB",26,2,"QB","average",151.882,23,7.07026666666667,146.299380281285,16.10084,287.3324,1,"Baker Mayfield","17","2020","1528","Mayfield, Baker","QB","cle","h","pit","16.24","5500"
"13592","Sam","Darnold","NYJ","QB",24,2,"QB","average",146.4835,24,4.32984999999999,153.201289057893,13.7055,287.7676,1,"Sam Darnold","17","2020","1524","Darnold, Sam","QB","nyj","a","nwe","12.94","4900"
"13593","Lamar","Jackson","BAL","QB",24,2,"QB","average",212.166266666667,6,9.35608333333334,177.712966734136,22.88336,379.3008,1,"Lamar Jackson","17","2020","1527","Jackson, Lamar","QB","bal","a","cin","25.22","8000"
"13595","Mason","Rudolph","PIT","QB",26,2,"QB","average",12.9686666666667,40,0.610666666666665,1.67876899343934,11.479,14.4994,2,"Mason Rudolph","17","2020","1526","Rudolph, Mason","QB","pit","a","cle","22.7","4300"
"13606","Ronald","Jones","TBB","RB",24,2,"RB","average",82.84235,34,4.18648333333334,66.3818208186549,10.3808,144.024,2,"Ronald Jones","17","2020","5617","Jones, Ronald","RB","tam","h","atl","13.8","5900"
"13607","Sony","Michel","NEP","RB",26,2,"RB","average",48.771,60,2.316,50.0388659343914,4.3189,96.0205,2,"Sony Michel","17","2020","5615","Michel, Sony","RB","nwe","h","nyj","22.6","4600"
"13608","Rashaad","Penny","SEA","RB",25,2,"RB","average",50.8574166666667,58,1.91825,52.8278395884531,5.36305,100.1045,2,"Rashaad Penny","17","2020","5618","Penny, Rashaad","RB","sea","a","sfo","1.9","4000"
"13610","Nick","Chubb","CLE","RB",26,2,"RB","average",138.031833333333,16,6.86028333333331,130.616312533313,15.2544,261.664,2,"Nick Chubb","17","2020","5622","Chubb, Nick","RB","cle","h","pit","19.8","7600"
"13611","Josh","Adams","NYJ","RB",25,2,"RB","average",11.337,94,0.161083333333332,12.6340796789213,0.5393,25.4275,3,"Josh Adams","17","2020","5661","Adams, Josh","RB","nyj","a","nwe","13.9","4000"
"13612","Kerryon","Johnson","DET","RB",24,2,"RB","average",8.826,102,0.725999999999999,10.6833324856994,0.676700000000001,19.277,3,"Kerryon Johnson","17","2020","5621","Johnson, Kerryon","RB","det","h","min","0","4000"
"13613","Jaylen","Samuels","PIT","RB",25,2,"RB","average",11.2863333333333,95,0.778833333333333,15.8723639386199,1.7581,26.977,3,"Jaylen Samuels","17","2020","5688","Samuels, Jaylen","RB","pit","a","cle","0","4000"
"13617","Royce","Freeman","DEN","RB",25,2,"RB","average",13.8815,88,0.788500000000001,12.4302773768998,2.0461,26.979,3,"Royce Freeman","17","2020","5620","Freeman, Royce","RB","den","h","lvr","3.2","4000"
"13620","Justin","Jackson","LAC","RB",26,2,"RB","average",37.8305,69,0.868458333333336,37.0177914342099,5.0712,72.437,2,"Justin Jackson","17","2020","5682","Jackson, Justin","RB","lac","a","kan","13.4","4000"
"13621","Kalen","Ballage","LAC","RB",26,2,"RB","average",2.58066666666667,126,0.0719166666666666,2.52283993414829,0.3698,4.904,3,"Kalen Ballage","17","2020","5628","Ballage, Kalen","RB","lac","a","kan","9.6","4000"
"13622","Nyheim","Hines","IND","RB",25,2,"RB","average",75.0576666666667,37,0.641833333333352,76.3608869164487,8.0234,144.471,2,"Nyheim Hines","17","2020","5623","Hines, Nyheim","RB","ind","h","jac","12.7","4900"
"13623","Darrel","Williams","KCC","RB",26,2,"RB","average",53.9613333333333,56,1.568125,53.1266968764293,5.9437,104.082,2,"Darrel Williams","17","2020","5708","Williams, Darrel","RB","kan","h","lac","1.2","4800"
"13629","Calvin","Ridley","ATL","WR",27,2,"WR","average",183.34955,8,13.67165,150.176927628048,18.966,300.378,1,"Calvin Ridley","17","2020","5631","Ridley, Calvin","WR","atl","a","tam","11.6","8500"
"13631","James","Washington","PIT","WR",25,2,"WR","average",61.28325,78,0.756458333333335,67.5380728102058,4.88205,134.464,2,"James Washington","17","2020","5635","Washington, James","WR","pit","a","cle","0","3500"
"13632","Allen","Lazard","GBP","WR",26,2,"WR","average",78.6405833333333,65,0.104124999999982,79.2381667522035,8.66365,151.2075,2,"Allen Lazard","17","2020","5711","Lazard, Allen","WR","gnb","a","chi","3.7","4200"
"13634","Dante","Pettis","NYG","WR",26,2,"WR","average",0.586333333333333,163,0.108083333333333,0.829178509128161,0.0941,1.409,4,"Dante Pettis","17","2020","5638","Pettis, Dante","WR","nyg","h","dal","12.3","3000"
"13635","D.J.","Moore","CAR","WR",24,2,"WR","average",143.590883333333,26,11.9139,118.862063128653,14.0292,243.312,1,"D.J. Moore","17","2020","5633","Moore, D.J.","WR","car","h","nor","18.1","5700"
"13637","Equanimeous","St. Brown","GBP","WR",25,2,"WR","average",8.09933333333333,119,0.157666666666667,9.44802843631058,1.7452,17.353,3,"Equanimeous St. Brown","17","2020","5672","St. Brown, Equanimeous","WR","gnb","a","chi","0","3000"
"13638","Braxton","Berrios","NYJ","WR",26,2,"WR","average",5.045,127,0.44975,0.487903679018717,4.4445,5.0655,3,"Braxton Berrios","17","2020","5641","Berrios, Braxton","WR","nyj","a","nwe","6.6","3300"
"13639","Anthony","Miller","CHI","WR",27,2,"WR","average",36.354,94,2.70233333333333,49.3010700323364,7.4293,84.427,3,"Anthony Miller","17","2020","5632","Miller, Anthony","WR","chi","h","gnb","3.3","3300"
"13641","Ray-Ray","McCloud","PIT","WR",25,2,"WR","average",10.827,111,0.320833333333333,16.504717265073,1.3326,27.0726,3,"Ray-Ray McCloud","17","2020","5665","McCloud, Ray-Ray","WR","pit","a","cle","1.7","3000"
"13644","Javon","Wims","CHI","WR",27,2,"WR","average",6.14333333333333,124,0.449333333333333,8.65594785874622,0.634,14.611,3,"Javon Wims","17","2020","5671","Wims, Javon","WR","chi","h","gnb","0","3000"
"13646","Michael","Gallup","DAL","WR",25,2,"WR","average",100.817,47,0.878500000000003,103.207494424258,11.3588,190.667,2,"Michael Gallup","17","2020","5634","Gallup, Michael","WR","dal","a","nyg","8.9","5000"
"13649","DaeSean","Hamilton","DEN","WR",26,2,"WR","average",10.501,113,1.47466666666667,10.3053742290127,3.9647,17.0813,3,"DaeSean Hamilton","17","2020","5640","Hamilton, DaeSean","WR","den","h","lvr","3.8","3000"
"13652","Cedrick","Wilson","DAL","WR",26,2,"WR","average",8.08333333333333,120,0.579333333333333,12.6103819661949,0.266,20.588,3,"Cedrick Wilson","17","2020","5766","Wilson, Cedrick","WR","dal","a","nyg","1.3","3000"
"13659","Steven","Mitchell","HOU","WR",27,2,"WR","average",0.5,164,0.0549999999999999,NA,0.5,0.5,4,"Steven Mitchell","17","2020","5786","Mitchell, Steven","WR","hou","h","ten","3","3000"
"13662","Keke","Coutee","HOU","WR",24,2,"WR","average",54.38125,87,1.60258333333334,57.9844997068182,4.61975,119.492,2,"Keke Coutee","17","2020","5670","Coutee, Keke","WR","hou","h","ten","15","5600"
"13669","Malik","Turner","DAL","WR",25,2,"WR","average",1.03666666666667,154,0.0366666666666666,1.17738410611547,0.186,2.193,4,"Malik Turner","17","2020","5702","Turner, Malik","WR","dal","a","nyg","0","3000"
"13671","Mark","Andrews","BAL","TE",25,2,"TE","average",120.1231,4,6.338475,99.8434949348229,11.9936,205.668,1,"Mark Andrews","17","2020","4721","Andrews, Mark","TE","bal","a","cin","6.7","5800"
"13672","Mike","Gesicki","MIA","TE",26,2,"TE","average",95.2662666666667,11,1.76564166666667,78.6115946715241,9.3824,157.56,1,"Mike Gesicki","17","2020","4719","Gesicki, Mike","TE","mia","a","buf","9.7","4200"
"13673","Troy","Fumagalli","DEN","TE",26,2,"TE","average",5.15,88,0.675,5.7558491988585,1.487,8.813,3,"Troy Fumagalli","17","2020","4762","Fumagalli, Troy","TE","den","h","lvr","9.5","2500"
"13675","Tyler","Conklin","MIN","TE",26,2,"TE","average",36.36725,48,0.484749999999998,36.8677015862123,4.20085,70.2535,2,"Tyler Conklin","17","2020","4732","Conklin, Tyler","TE","min","a","det","7","3000"
"13676","Durham","Smythe","MIA","TE",26,2,"TE","average",22.82575,69,2.56858333333333,27.0580074207864,0.55905,53.8715,2,"Durham Smythe","17","2020","4737","Smythe, Durham","TE","mia","a","buf","5.3","2500"
"13678","Ian","Thomas","CAR","TE",25,2,"TE","average",31.3345,53,0.380750000000003,37.0415062823674,1.4243,73.669,2,"Ian Thomas","17","2020","4730","Thomas, Ian","TE","car","h","nor","0.9","2500"
"13679","Chris","Herndon","NYJ","TE",25,2,"TE","average",53.34575,35,2.53408333333333,56.4563002293219,4.48795,103.281,2,"Chris Herndon","17","2020","4734","Herndon, Chris","TE","nyj","a","nwe","19.3","2800"
"13680","Hayden","Hurst","ATL","TE",28,2,"TE","average",75.7198,20,2.31850833333334,66.0076250534739,5.6752,143.72,1,"Hayden Hurst","17","2020","4720","Hurst, Hayden","TE","atl","a","tam","12.8","3700"
"13724","Richie","James","SFO","WR",26,2,"WR","average",46.3328333333333,91,6.666,54.1958309681966,2.0513,107.803,2,"Richie James","17","2020","5674","James, Richie","WR","sfo","h","sea","9.6","3100"
"13726","Chase","Edmonds","ARI","RB",25,2,"RB","average",111.39425,26,5.680925,117.342502283912,9.16105,214.21,2,"Chase Edmonds","17","2020","5619","Edmonds, Chase","RB","ari","a","lar","4.5","4600"
"13753","Jordan","Akins","HOU","TE",29,2,"TE","average",54.63175,34,1.89720833333334,56.5830409420526,4.29595,108.023,2,"Jordan Akins","17","2020","4729","Akins, Jordan","TE","hou","h","ten","1.9","3300"
"13763","Will","Dissly","SEA","TE",25,2,"TE","average",47.46225,39,0.676916666666656,49.8576422451965,3.65065,94.344,2,"Will Dissly","17","2020","4727","Dissly, Will","TE","sea","a","sfo","3","2500"
"13768","Ito","Smith","ATL","RB",26,2,"RB","average",8.17,103,0.212499999999999,NA,8.17,8.17,3,"Ito Smith","17","2020","5658","Smith, Ito","RB","atl","a","tam","2.6","4300"
"13772","Dalton","Schultz","DAL","TE",25,2,"TE","average",64.2396,25,2.84464166666666,61.4982739335016,3.4264,138.08,2,"Dalton Schultz","17","2020","4742","Schultz, Dalton","TE","dal","a","nyg","14","3000"
"13776","Justin","Watson","TBB","WR",26,2,"WR","average",4.20966666666667,130,0.214666666666667,5.2782468996186,0.7311,9.417,3,"Justin Watson","17","2020","5690","Watson, Justin","WR","tam","h","atl","0","3000"
"13793","Marquez","Valdes-Scantling","GBP","WR",27,2,"WR","average",67.4465833333333,75,3.63379166666667,69.9972741058536,6.10055,133.1615,2,"Marquez Valdes-Scantling","17","2020","5656","Valdes-Scantling, Marquez","WR","gnb","a","chi","17.1","3600"
"13809","Russell","Gage","ATL","WR",25,2,"WR","average",95.739,50,0.892416666666662,96.5292369992981,11.6349,183.589,2,"Russell Gage","17","2020","5680","Gage, Russell","WR","atl","a","tam","25.2","5100"
"13814","Boston","Scott","PHI","RB",26,2,"RB","average",40.3884166666667,64,1.40308333333334,40.1347392199077,3.88545,83.238,2,"Boston Scott","17","2020","5624","Scott, Boston","RB","phi","h","was","9.9","0"
"13816","Trenton","Cannon","CAR","RB",27,2,"RB","average",4.988,111,0.187666666666668,7.17133358123392,0.2646,12.096,3,"Trenton Cannon","17","2020","5657","Cannon, Trenton","RB","car","h","nor","0","4000"
"13849","Ryan","Nall","CHI","RB",26,2,"RB","average",2.195,129,0.277333333333334,0.275771644662753,2.0295,2.3805,3,"Ryan Nall","17","2020","5815","Nall, Ryan","RB","chi","h","gnb","0","4000"
"13850","Gus","Edwards","BAL","RB",26,2,"RB","average",63.8561666666667,46,2.16316666666666,65.1643071729711,6.2738,125.209,2,"Gus Edwards","17","2020","5681","Edwards, Gus","RB","bal","a","cin","8","4900"
"13857","Deon","Yelder","KCC","TE",26,2,"TE","average",7.51,85,0.8475,1.15258405333407,6.8015,8.2685,3,"Deon Yelder","17","2020","4764","Yelder, Deon","TE","kan","h","lac","2.6","3100"
"13862","River","Cracraft","SFO","WR",27,3,"WR","average",1.151,150,0.0373333333333332,1.08021124477268,0.2397,2.136,4,"River Cracraft","17","2020","5694","Cracraft, River","WR","sfo","h","sea","3.7","3000"
"13863","Byron","Pringle","KCC","WR",28,2,"WR","average",36.73,93,1.6115,43.3597878223591,9.086,64.274,2,"Byron Pringle","17","2020","5759","Pringle, Byron","WR","kan","h","lac","15.2","3900"
"13864","Greg","Ward","PHI","WR",26,3,"WR","average",28.91,97,2.85633333333333,31.1268405078318,9.201,48.819,3,"Greg Ward","17","2020","5793","Ward, Greg","WR","phi","h","was","2.2","0"
"13868","Mike","Boone","MIN","RB",26,2,"RB","average",25.2533333333333,77,1.19333333333333,23.8709340342322,3.46,47.1155,2,"Mike Boone","17","2020","5662","Boone, Mike","RB","min","a","det","2.9","4000"
"13871","Dontrell","Hilliard","HOU","RB",26,2,"RB","average",18.3273333333333,83,3.921625,17.8396794066859,2.0318,34.124,2,"Dontrell Hilliard","17","2020","5683","Hilliard, Dontrell","RB","hou","h","ten","0","4000"
"13880","Dan","Arnold","ARI","TE",26,3,"TE","average",47.67275,38,0.45729166666667,50.1893551487763,4.32985,99.7825,2,"Dan Arnold","17","2020","4741","Arnold, Dan","TE","ari","a","lar","7.6","3100"
"13893","Trent","Sherfield","ARI","WR",25,2,"WR","average",1.72733333333333,144,0.0673333333333332,1.5562009296146,0.2728,3.061,3,"Trent Sherfield","17","2020","5699","Sherfield, Trent","WR","ari","a","lar","8.4","3000"
"13895","Cam","Sims","WAS","WR",25,2,"WR","average",18.23,103,2.8235,9.18531708761325,12.3395,24.0305,3,"Cam Sims","17","2020","5812","Sims, Cam","WR","was","a","phi","9.3","0"
"13912","Cameron","Batson","TEN","WR",26,2,"WR","average",1.99,142,0.252333333333334,NA,1.99,1.99,3,"Cameron Batson","17","2020","5679","Batson, Cameron","WR","ten","a","hou","0","3000"
"13916","Buddy","Howell","HOU","RB",25,2,"RB","average",5.32133333333333,110,0.404500000000001,5.32010826957497,1.0176,10.464,3,"Buddy Howell","17","2020","5763","Howell, Buddy","RB","hou","h","ten","0","4000"
"13919","Anthony","Firkser","TEN","TE",26,2,"TE","average",62.057,26,1.74537499999999,65.0766459511398,4.84995,121.132,2,"Anthony Firkser","17","2020","4738","Firkser, Anthony","TE","ten","a","hou","3.8","2800"
"13940","Johnny","Mundt","LAR","TE",27,3,"TE","average",8.02866666666667,84,0.783666666666667,12.2135443395164,0.2476,20.0746,3,"Johnny Mundt","17","2020","4747","Mundt, Johnny","TE","lar","h","ari","0","2500"
"13963","KhaDarel","Hodge","CLE","WR",26,2,"WR","average",1.12733333333333,151,0.0423333333333336,0.898310265628382,0.2418,1.689,4,"KhaDarel Hodge","17","2020","5675","Hodge, KhaDarel","WR","cle","h","pit","4.5","3000"
"13988","Ross","Dwelley","SFO","TE",26,2,"TE","average",15.77,76,0.0604999999999993,16.0742330039933,1.5405,31.2815,3,"Ross Dwelley","17","2020","4745","Dwelley, Ross","TE","sfo","h","sea","4.1","2500"
"13994","Pharaoh","Brown","HOU","TE",27,3,"TE","average",19.41,73,1.26,25.4699862583394,3.201,35.619,2,"Pharaoh Brown","17","2020","4753","Brown, Pharaoh","TE","hou","h","ten","15.8","2500"
"13999","Chad","Beebe","MIN","WR",27,2,"WR","average",15.058,105,1.55866666666667,22.3226488571585,1.8784,37.0234,3,"Chad Beebe","17","2020","5692","Beebe, Chad","WR","min","a","det","12.4","3000"
"14056","Kyler","Murray","ARI","QB",24,1,"QB","average",214.908266666667,5,3.78860000000003,178.396865713185,20.13796,375.8188,1,"Kyler Murray","17","2020","1537","Murray, Kyler","QB","ari","a","lar","3.78","7500"
"14057","Drew","Lock","DEN","QB",25,1,"QB","average",62.5384833333333,31,21.5205166666667,61.95767989811,8.85391,128.0676,1,"Drew Lock","17","2020","1547","Lock, Drew","QB","den","h","lvr","27.26","5000"
"14059","Daniel","Jones","NYG","QB",24,1,"QB","average",141.167333333333,26,46.5256083333333,146.701074179207,14.8973,274.2609,1,"Daniel Jones","17","2020","1539","Jones, Daniel","QB","nyg","h","dal","16.86","5100"
"14071","David","Montgomery","CHI","RB",24,1,"RB","average",131.129,18,2.85333333333335,102.574551306842,13.7664,220,2,"David Montgomery","17","2020","5713","Montgomery, David","RB","chi","h","gnb","28.2","7700"
"14072","Benny","Snell","PIT","RB",23,1,"RB","average",32.5843333333333,75,4.57316666666667,33.6231709143164,2.9089,66.431,2,"Benny Snell","17","2020","5740","Snell, Benny","RB","pit","a","cle","1","5100"
"14073","Josh","Jacobs","LVR","RB",23,1,"RB","average",118.9754,23,5.35601666666668,102.318622913915,14.524,217.464,2,"Josh Jacobs","17","2020","5712","Jacobs, Josh","RB","lvr","a","den","20.9","6200"
"14076","Trayveon","Williams","CIN","RB",24,1,"RB","average",62.24,47,1.3945,61.2180880132661,6.89800000000001,117.085,2,"Trayveon Williams","17","2020","5888","Williams, Trayveon","RB","cin","h","bal","8.7","4000"
"14080","Devin","Singletary","BUF","RB",24,1,"RB","average",74.0691666666667,39,4.61262499999998,75.1445076169909,8.6935,142.465,2,"Devin Singletary","17","2020","5717","Singletary, Devin","RB","buf","h","mia","2.3","4500"
"14081","Myles","Gaskin","MIA","RB",24,1,"RB","average",115.289833333333,24,3.61824166666666,116.765816897184,14.0411,220.546,2,"Myles Gaskin","17","2020","5789","Gaskin, Myles","RB","mia","a","buf","17.7","6500"
"14085","Tony","Pollard","DAL","RB",24,1,"RB","average",67.18025,44,2.25983333333333,66.3470798672908,9.04335,127.0015,2,"Tony Pollard","17","2020","5718","Pollard, Tony","RB","dal","a","nyg","6.3","5900"
"14086","Justice","Hill","BAL","RB",24,1,"RB","average",9.60433333333333,99,0.0828333333333351,14.4445191335676,1.2927,23.853,3,"Justice Hill","17","2020","5719","Hill, Justice","RB","bal","a","cin","2.1","4000"
"14095","Ty","Johnson","NYJ","RB",24,1,"RB","average",38.03,68,0.436875000000001,46.9518902707868,8.15,67.91,2,"Ty Johnson","17","2020","5742","Johnson, Ty","RB","nyj","a","nwe","8.8","4300"
"14096","Devine","Ozigbo","JAC","RB",25,1,"RB","average",6.55,107,0.515083333333332,5.76292026667036,2.9075,10.2425,3,"Devine Ozigbo","17","2020","5813","Ozigbo, Devine","RB","jac","a","ind","0","4000"
"14101","N'Keal","Harry","NEP","WR",24,1,"WR","average",24.0323333333333,99,3.25566666666667,32.4271112856716,4.7613,55.947,3,"N'Keal Harry","17","2020","5724","Harry, N'Keal","WR","nwe","h","nyj","3.7","3100"
"14104","A.J.","Brown","TEN","WR",24,1,"WR","average",162.201733333333,12,2.72996666666668,132.783430490404,16.7384,268.26,1,"A.J. Brown","17","2020","5728","Brown, A.J.","WR","ten","a","hou","34.1","7200"
"14105","Marquise","Brown","BAL","WR",24,1,"WR","average",101.7075,43,0.249625000000009,104.203558843576,11.1082,195.5855,2,"Marquise Brown","17","2020","5730","Brown, Marquise","WR","bal","a","cin","21.1","5900"
"14107","JJ","Arcega-Whiteside","PHI","WR",25,1,"WR","average",2.78833333333333,137,0.198333333333333,3.17967896702377,0.5595,5.919,3,"JJ Arcega-Whiteside","17","2020","5732","Arcega-Whiteside, JJ","WR","phi","h","was","6","0"
"14109","Terry","McLaurin","WAS","WR",26,1,"WR","average",131.858166666667,27,0.787066666666675,135.542620790166,14.4319,250.0955,1,"Terry McLaurin","17","2020","5757","McLaurin, Terry","WR","was","a","phi","17","0"
"14113","Mecole","Hardman","KCC","WR",23,1,"WR","average",85.50625,58,0.273750000000007,86.0873014614622,10.46225,163.434,2,"Mecole Hardman","17","2020","5727","Hardman, Mecole","WR","kan","h","lac","3.5","4200"
"14117","Tyron","Johnson","LAC","WR",25,1,"WR","average",60.19,81,0.663083333333333,56.1838597819694,8.67900000000001,109.713,2,"Tyron Johnson","17","2020","5878","Johnson, Tyron","WR","lac","a","kan","5.5","4000"
"14121","Andy","Isabella","ARI","WR",25,1,"WR","average",8.202,117,0.073166666666669,8.76463872615409,1.899,16.8174,3,"Andy Isabella","17","2020","5734","Isabella, Andy","WR","ari","a","lar","0","3000"
"14122","Darius","Slayton","NYG","WR",24,1,"WR","average",126.9,32,1.95870833333333,10.3237590053236,120.33,133.47,1,"Darius Slayton","17","2020","5767","Slayton, Darius","WR","nyg","h","dal","4.2","4100"
"14123","Hunter","Renfrow","LVR","WR",26,1,"WR","average",69.5946666666667,72,0.477125000000015,72.8996505775805,7.1542,141.2985,2,"Hunter Renfrow","17","2020","5761","Renfrow, Hunter","WR","lvr","a","den","5.4","3900"
"14124","KeeSean","Johnson","ARI","WR",25,1,"WR","average",11.4406666666667,110,0.7715,13.8181388520066,1.3448,24.995,3,"KeeSean Johnson","17","2020","5731","Johnson, KeeSean","WR","ari","a","lar","3.3","3000"
"14125","Miles","Boykin","BAL","WR",25,1,"WR","average",11.685,109,0.551166666666667,14.7968653775048,1.5365,26.021,3,"Miles Boykin","17","2020","5748","Boykin, Miles","WR","bal","a","cin","11.3","3000"
"14127","Jakobi","Meyers","NEP","WR",25,1,"WR","average",42.6036666666667,92,6.06166666666667,56.9650709236224,7.3114,98.71,2,"Jakobi Meyers","17","2020","5749","Meyers, Jakobi","WR","nwe","h","nyj","18.26","5000"
"14137","Noah","Fant","DEN","TE",24,1,"TE","average",97.0366,10,2.29634166666666,79.7659629240442,9.873,161.098,1,"Noah Fant","17","2020","4748","Fant, Noah","TE","den","h","lvr","8.8","4400"
"14138","T.J.","Hockenson","DET","TE",24,1,"TE","average",94.21425,12,3.93048333333334,97.9343482419898,9.15955,182.015,1,"T.J. Hockenson","17","2020","4749","Hockenson, T.J.","TE","det","h","min","5.5","4600"
"14141","Irv","Smith Jr.","MIN","TE",23,1,"TE","average",77.6635,19,2.44897499999999,79.1011173688463,8.0634,150.5265,1,"Irv Smith Jr.","17","2020","4757","Smith Jr., Irv","TE","min","a","det","5","3900"
"14142","Kaden","Smith","NYG","TE",24,1,"TE","average",4.35,90,2.04416666666667,2.50315800540038,2.757,5.943,3,"Kaden Smith","17","2020","4770","Smith, Kaden","TE","nyg","h","dal","2.6","2500"
"14143","Dawson","Knox","BUF","TE",25,1,"TE","average",72.0933333333333,22,4.94125,57.2311115856868,15.698,107.498,1,"Dawson Knox","17","2020","4750","Knox, Dawson","TE","buf","h","mia","4.9","3000"
"14146","Drew","Sample","CIN","TE",25,1,"TE","average",52.1233333333333,36,3.53695833333333,45.1875495389309,10.343,91.505,2,"Drew Sample","17","2020","4756","Sample, Drew","TE","cin","h","bal","3.5","3100"
"14195","Kahale","Warring","HOU","TE",24,1,"TE","average",24.0733333333333,65,0.403166666666667,20.6452972853384,3.9,39.513,2,"Kahale Warring","17","2020","4795","Warring, Kahale","TE","hou","h","ten","0","2500"
"14208","Diontae","Johnson","PIT","WR",25,1,"WR","average",123.946333333333,34,3.1665,127.653939811246,13.6147,235.7755,2,"Diontae Johnson","17","2020","5754","Johnson, Diontae","WR","pit","a","cle","12.6","6700"
"14223","Alexander","Mattison","MIN","RB",23,1,"RB","average",56.1809166666667,53,1.099,51.9190515024751,7.47845,102.427,2,"Alexander Mattison","17","2020","5720","Mattison, Alexander","RB","min","a","det","29.5","6100"
"14231","Trevon","Wesco","NYJ","TE",26,1,"TE","average",1.96,94,0.106166666666667,2.06475180106472,0.646,3.274,4,"Trevon Wesco","17","2020","4758","Wesco, Trevon","TE","nyj","a","nwe","0","2500"
"14239","Foster","Moreau","LVR","TE",24,1,"TE","average",31.7833333333333,51,0.280708333333333,25.4642887196953,6.7,49.27,2,"Foster Moreau","17","2020","4760","Moreau, Foster","TE","lvr","a","den","1.7","2500"
"14265","Travis","Fulgham","PHI","WR",26,1,"WR","average",33.883,95,2.71783333333334,39.2140207642624,8.97585,58.88715,3,"Travis Fulgham","17","2020","5809","Fulgham, Travis","WR","phi","h","was","2.5","0"
"14280","Scott","Miller","TBB","WR",24,1,"WR","average",28.075,98,5.54883333333333,32.2794245611659,7.5825,48.6675,3,"Scott Miller","17","2020","5772","Miller, Scott","WR","tam","h","atl","2.2","3600"
"14284","Darwin","Thompson","KCC","RB",24,1,"RB","average",2.76533333333333,125,0.22,3.47474104550732,0.4474,6.193,3,"Darwin Thompson","17","2020","5744","Thompson, Darwin","RB","kan","h","lac","30","4400"
"14305","Olabisi","Johnson","MIN","WR",24,1,"WR","average",21.02,100,0.839833333333338,25.7104025639429,4.658,37.382,3,"Olabisi Johnson","17","2020","5747","Johnson, Olabisi","WR","min","a","det","0","3000"
"14315","Ashton","Dulin","IND","WR",24,1,"WR","average",2.31,140,0.165166666666666,2.27688383542068,0.861,3.759,3,"Ashton Dulin","17","2020","5798","Dulin, Ashton","WR","ind","h","jac","0","3000"
"14316","Penny","Hart","SEA","WR",25,1,"WR","average",0.33,167,0.025,NA,0.33,0.33,4,"Penny Hart","17","2020","5894","Hart, Penny","WR","sea","a","sfo","0","3000"
"14319","Andrew","Beck","DEN","TE",25,1,"RB","average",3.32,121,0.261,NA,3.32,3.32,3,"Andrew Beck","17","2020","4761","Beck, Andrew","TE","den","h","lvr","0","2500"
"14331","D'Ernest","Johnson","CLE","RB",25,1,"RB","average",0.8,140,0.32025,NA,0.8,0.8,3,"D'Ernest Johnson","17","2020","5746","Johnson, D'Ernest","RB","cle","h","pit","0","4000"
"14337","Jalen","Guyton","LAC","WR",24,1,"WR","average",8.9,115,0.353999999999999,NA,8.9,8.9,3,"Jalen Guyton","17","2020","5801","Guyton, Jalen","WR","lac","a","kan","0","3400"
"14341","Donald","Parham","LAC","TE",24,1,"TE","average",2,93,0.0531666666666666,NA,2,2,4,"Donald Parham","17","2020","4787","Parham, Donald","TE","lac","a","kan","12.7","2900"
