"team_code","name","checkname","team_name","team_id","games_played","games_started","uniform","year","code","shot_stats.penalty_kick_attempts","shot_stats.penalty_kick_goals","shot_stats.shots_on_goal","shot_stats.shots","shot_stats.points","shot_stats.assists","shot_stats.goals","shot_stats.penalty_shot_attempts","shot_stats.penalty_shot_goals","shot_stats.avg_shots_per_game","shot_stats.avg_sog_per_game","shot_stats.avg_points_per_game","shot_stats.avg_goals_per_game","shot_stats.avg_assists_per_game","goal_stats.game_tying","goal_stats.hattricks","goal_stats.overtime","goal_stats.first","goal_stats.unassisted","goal_stats.game_winning","goal_stats.avg_gw_per_game","caution_stats.fouls","caution_stats.red_cards","caution_stats.yellow_cards","caution_stats.avg_fouls_per_game","caution_stats.avg_yc_per_game","caution_stats.avg_rc_per_game","misc_stats.offsides","misc_stats.corner_kicks","misc_stats.minutes_played","misc_stats.defensive_saves","misc_stats.avg_corners_per_game","misc_stats.avg_offsides_per_game","goalie_stats.shots_faced","goalie_stats.ties","goalie_stats.losses","goalie_stats.wins","goalie_stats.shutouts","goalie_stats.save_percentage","goalie_stats.goals_against_avg","goalie_stats.saves","goalie_stats.goals_allowed","goalie_stats.minutes","goalie_stats.games_started","goalie_stats.games_played","goalie_stats.avg_ga_per_game","goalie_stats.avg_sho_per_game","goalie_stats.avg_saves_per_game"
"503","Kaufmann, Madison","KAUFMANN,MADISON","Northern Illinois","NIU","17","14","25","0","25",0,0,2,4,2,0,1,0,0,.24,.12,.12,.059,.000,0,0,1,0,0,1,.059,12,0,1,.71,.06,.00,0,NA,1164:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Lentz, Julia","LENTZ,JULIA","Northern Illinois","NIU","10","9","1","0","1",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,834:00,0,.00,.00,180,1,6,1,0,.659,3.024,54,28,833:15,7,9,2.80,.000,5.40
"503","Lewey, Jenna","LEWEY,JENNA","Northern Illinois","NIU","15","10","5","0","5",0,0,0,2,0,0,0,0,0,.13,.00,.00,.000,.000,0,0,0,0,0,0,.000,6,0,1,.40,.07,.00,0,NA,903:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Fulling, Fiona","FULLING,FIONA","Northern Illinois","NIU","0","0","11","0","11",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,0,0,0,.00,.00,.00,0,NA,00:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Avery, Sarah","AVERY,SARAH","Northern Illinois","NIU","12","5","16","0","16",0,0,3,6,0,0,0,0,0,.50,.25,.00,.000,.000,0,0,0,0,0,0,.000,6,0,0,.50,.00,.00,0,NA,749:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Quidzinski, Trudy","QUIDZINSKI,TRUDY","Northern Illinois","NIU","3","3","20","0","20",0,0,6,9,9,1,4,1,1,3.00,2.00,3.00,1.333,.333,1,1,0,0,4,0,.000,2,0,0,.67,.00,.00,0,NA,221:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Hermeyer, Kylee","HERMEYER,KYLEE","Northern Illinois","NIU","15","15","22","0","22",0,0,2,8,0,0,0,0,0,.53,.13,.00,.000,.000,0,0,0,0,0,0,.000,11,0,2,.73,.13,.00,0,NA,1068:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Barham, Nicole","BARHAM,NICOLE","Northern Illinois","NIU","16","10","3","0","3",0,0,3,4,0,0,0,0,0,.25,.19,.00,.000,.000,0,0,0,0,0,0,.000,11,0,0,.69,.00,.00,0,NA,977:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Sabo, Isabella","SABO,ISABELLA","Northern Illinois","NIU","18","8","4","0","4",0,0,2,5,1,1,0,0,0,.28,.11,.06,.000,.056,0,0,0,0,0,0,.000,4,0,0,.22,.00,.00,0,NA,735:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Gossage, Nicolette","GOSSAGE,NICOLETTE","Northern Illinois","NIU","11","6","7","0","7",0,0,5,8,2,0,1,0,0,.73,.45,.18,.091,.000,1,0,0,0,1,0,.000,2,0,0,.18,.00,.00,0,NA,657:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Whitaker, Allison","WHITAKER,ALLISON","Northern Illinois","NIU","18","18","8","0","8",0,0,2,2,0,0,0,0,0,.11,.11,.00,.000,.000,0,0,0,0,0,0,.000,12,1,1,.67,.06,.06,0,NA,1569:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Kroupa, Hannah","KROUPA,HANNAH","Northern Illinois","NIU","14","2","9","0","9",0,0,1,5,2,0,1,0,0,.36,.07,.14,.071,.000,0,0,0,0,0,0,.000,5,0,0,.36,.00,.00,0,NA,477:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Cramblett, Emma","CRAMBLETT,EMMA","Northern Illinois","NIU","12","1","10","0","10",0,0,2,3,2,0,1,0,0,.25,.17,.17,.083,.000,0,0,0,0,0,0,.000,6,0,0,.50,.00,.00,0,NA,338:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Neary, Julia","NEARY,JULIA","Northern Illinois","NIU","18","9","13","0","13",0,0,2,5,4,0,2,0,0,.28,.11,.22,.111,.000,0,0,0,1,1,1,.056,13,0,1,.72,.06,.00,0,NA,915:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","McHugh, Abby","MCHUGH,ABBY","Northern Illinois","NIU","18","10","21","0","21",0,0,0,3,0,0,0,0,0,.17,.00,.00,.000,.000,0,0,0,0,0,0,.000,22,1,0,1.22,.00,.06,0,NA,1187:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","TEAM","TEAM","Northern Illinois","NIU","18","0","TM","0","TM",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,8,2,1,.44,.06,.11,0,NA,00:00,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","CZERNIAK, Amanada","CZERNIAK,AMANADA","Northern Illinois","NIU","1","1","18","0","18",0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,.000,3,0,0,3.00,.00,.00,0,NA,110,0,.00,.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
